image_paths,image_names,act_lables,pred_labels,act_vals,pred_vals,top_seen_labels,top_unseen_labels,seen_pred_vals
awa_data\train\squirrel\squirrel_10006.jpg,squirrel_10006.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10007.jpg,squirrel_10007.jpg,squirrel,cow,15,3,"['cow', 'dolphin', 'bear', 'lion', 'monkey']","['pig', 'raccoon', 'humpback_whale', 'rat', 'chimpanzee']",3
awa_data\train\squirrel\squirrel_10008.jpg,squirrel_10008.jpg,squirrel,ox,15,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\squirrel\squirrel_10009.jpg,squirrel_10009.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\squirrel\squirrel_10010.jpg,squirrel_10010.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\squirrel\squirrel_10011.jpg,squirrel_10011.jpg,squirrel,ox,15,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\squirrel\squirrel_10012.jpg,squirrel_10012.jpg,squirrel,ox,15,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\squirrel\squirrel_10013.jpg,squirrel_10013.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10014.jpg,squirrel_10014.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10015.jpg,squirrel_10015.jpg,squirrel,ox,15,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\squirrel\squirrel_10016.jpg,squirrel_10016.jpg,squirrel,ox,15,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\squirrel\squirrel_10017.jpg,squirrel_10017.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10018.jpg,squirrel_10018.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10019.jpg,squirrel_10019.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\squirrel\squirrel_10020.jpg,squirrel_10020.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10023.jpg,squirrel_10023.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10024.jpg,squirrel_10024.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\squirrel\squirrel_10025.jpg,squirrel_10025.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\squirrel\squirrel_10026.jpg,squirrel_10026.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10027.jpg,squirrel_10027.jpg,squirrel,gorilla,15,5,"['gorilla', 'monkey', 'lion', 'tiger', 'squirrel']","['chimpanzee', 'hippopotamus', 'raccoon', 'humpback_whale', 'rat']",15
awa_data\train\squirrel\squirrel_10028.jpg,squirrel_10028.jpg,squirrel,ox,15,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\squirrel\squirrel_10029.jpg,squirrel_10029.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10030.jpg,squirrel_10030.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\squirrel\squirrel_10031.jpg,squirrel_10031.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10032.jpg,squirrel_10032.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\squirrel\squirrel_10033.jpg,squirrel_10033.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10034.jpg,squirrel_10034.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10035.jpg,squirrel_10035.jpg,squirrel,cow,15,3,"['cow', 'dolphin', 'bear', 'lion', 'monkey']","['pig', 'raccoon', 'humpback_whale', 'rat', 'chimpanzee']",3
awa_data\train\squirrel\squirrel_10036.jpg,squirrel_10036.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10037.jpg,squirrel_10037.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10038.jpg,squirrel_10038.jpg,squirrel,cow,15,3,"['cow', 'dolphin', 'bear', 'lion', 'monkey']","['pig', 'raccoon', 'humpback_whale', 'rat', 'chimpanzee']",3
awa_data\train\squirrel\squirrel_10039.jpg,squirrel_10039.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10040.jpg,squirrel_10040.jpg,squirrel,ox,15,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\squirrel\squirrel_10041.jpg,squirrel_10041.jpg,squirrel,ox,15,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\squirrel\squirrel_10042.jpg,squirrel_10042.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\tiger\tiger_10001.jpg,tiger_10001.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10002.jpg,tiger_10002.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10003.jpg,tiger_10003.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10004.jpg,tiger_10004.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10005.jpg,tiger_10005.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10006.jpg,tiger_10006.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10007.jpg,tiger_10007.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10008.jpg,tiger_10008.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10009.jpg,tiger_10009.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10010.jpg,tiger_10010.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10011.jpg,tiger_10011.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10012.jpg,tiger_10012.jpg,tiger,ox,16,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",16
awa_data\train\tiger\tiger_10013.jpg,tiger_10013.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10014.jpg,tiger_10014.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10015.jpg,tiger_10015.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10016.jpg,tiger_10016.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10017.jpg,tiger_10017.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10018.jpg,tiger_10018.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10019.jpg,tiger_10019.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10020.jpg,tiger_10020.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10023.jpg,tiger_10023.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10024.jpg,tiger_10024.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10025.jpg,tiger_10025.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10026.jpg,tiger_10026.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10027.jpg,tiger_10027.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10028.jpg,tiger_10028.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10029.jpg,tiger_10029.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10030.jpg,tiger_10030.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10031.jpg,tiger_10031.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10032.jpg,tiger_10032.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10033.jpg,tiger_10033.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10034.jpg,tiger_10034.jpg,tiger,ox,16,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",16
awa_data\train\tiger\tiger_10035.jpg,tiger_10035.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10036.jpg,tiger_10036.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10037.jpg,tiger_10037.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10038.jpg,tiger_10038.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10039.jpg,tiger_10039.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10040.jpg,tiger_10040.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10041.jpg,tiger_10041.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\tiger\tiger_10042.jpg,tiger_10042.jpg,tiger,tiger,16,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10001.jpg,walrus_10001.jpg,walrus,killer_whale,17,6,"['killer_whale', 'blue_whale', 'dolphin', 'bear', 'cow']","['humpback_whale', 'giant_panda', 'pig', 'rat', 'seal']",6
awa_data\train\walrus\walrus_10002.jpg,walrus_10002.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10003.jpg,walrus_10003.jpg,walrus,bear,17,0,"['bear', 'walrus', 'rabbit', 'squirrel', 'cow']","['rat', 'pig', 'raccoon', 'leopard', 'humpback_whale']",17
awa_data\train\walrus\walrus_10004.jpg,walrus_10004.jpg,walrus,bobcat,17,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\walrus\walrus_10005.jpg,walrus_10005.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10006.jpg,walrus_10006.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10007.jpg,walrus_10007.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10008.jpg,walrus_10008.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10009.jpg,walrus_10009.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10010.jpg,walrus_10010.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10011.jpg,walrus_10011.jpg,walrus,killer_whale,17,6,"['killer_whale', 'blue_whale', 'dolphin', 'bear', 'cow']","['humpback_whale', 'giant_panda', 'pig', 'rat', 'seal']",6
awa_data\train\walrus\walrus_10012.jpg,walrus_10012.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10013.jpg,walrus_10013.jpg,walrus,bobcat,17,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\walrus\walrus_10014.jpg,walrus_10014.jpg,walrus,bobcat,17,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\walrus\walrus_10015.jpg,walrus_10015.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10016.jpg,walrus_10016.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10017.jpg,walrus_10017.jpg,walrus,killer_whale,17,6,"['killer_whale', 'blue_whale', 'dolphin', 'bear', 'cow']","['humpback_whale', 'giant_panda', 'pig', 'rat', 'seal']",6
awa_data\train\walrus\walrus_10018.jpg,walrus_10018.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10019.jpg,walrus_10019.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10020.jpg,walrus_10020.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10021.jpg,walrus_10021.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10022.jpg,walrus_10022.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10023.jpg,walrus_10023.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10024.jpg,walrus_10024.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10025.jpg,walrus_10025.jpg,walrus,bobcat,17,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\walrus\walrus_10026.jpg,walrus_10026.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10027.jpg,walrus_10027.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10028.jpg,walrus_10028.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10029.jpg,walrus_10029.jpg,walrus,killer_whale,17,6,"['killer_whale', 'blue_whale', 'dolphin', 'bear', 'cow']","['humpback_whale', 'giant_panda', 'pig', 'rat', 'seal']",6
awa_data\train\walrus\walrus_10030.jpg,walrus_10030.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10031.jpg,walrus_10031.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10032.jpg,walrus_10032.jpg,walrus,siamese_cat,17,13,"['siamese_cat', 'rabbit', 'killer_whale', 'blue_whale', 'dolphin']","['persian_cat', 'humpback_whale', 'giant_panda', 'rat', 'pig']",13
awa_data\train\walrus\walrus_10033.jpg,walrus_10033.jpg,walrus,cow,17,3,"['cow', 'dolphin', 'bear', 'lion', 'monkey']","['pig', 'raccoon', 'humpback_whale', 'rat', 'chimpanzee']",3
awa_data\train\walrus\walrus_10034.jpg,walrus_10034.jpg,walrus,bobcat,17,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\walrus\walrus_10035.jpg,walrus_10035.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10036.jpg,walrus_10036.jpg,walrus,dolphin,17,4,"['dolphin', 'blue_whale', 'killer_whale', 'cow', 'lion']","['humpback_whale', 'leopard', 'rat', 'raccoon', 'seal']",4
awa_data\train\walrus\walrus_10037.jpg,walrus_10037.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10038.jpg,walrus_10038.jpg,walrus,ox,17,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\walrus\walrus_10039.jpg,walrus_10039.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\walrus\walrus_10040.jpg,walrus_10040.jpg,walrus,tiger,17,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
