TEMP,DO,pH,NITRATE_N_NITRITE_N,ClassLabel
18.0,7.0,7.1,3.0,8
22.7,5.8,7.2,4.3,6
11.36516304,4.0,7.204774456,6.501679342999999,0
25.0,6.7,7.9,3.335,4
24.0,6.9,6.4,1.59,6
28.9,6.2,7.4,0.95,6
21.0,5.9,7.796085558,3.493345448,7
28.8,5.4,6.7,0.3,6
26.3,6.0,6.6,2.0,6
28.0,4.6,6.9,0.11,6
26.3,6.9,7.1,0.33,6
27.7,6.7,8.5,3.1,4
20.0,7.3,7.0,0.38,8
23.8,8.0,6.9,3.38,5
19.48594722,3.0,7.174297361,2.219877709,1
29.0,7.3,7.1,0.88,5
22.0,4.9,7.4,6.78,5
10.29000775,4.0,7.029000775,4.70999225,0
23.7,7.5,7.8,0.2,3
23.0,6.6,6.2,0.1,6
22.0,6.8,7.5,2.0,8
25.0,6.0,7.6,4.0,4
27.0,7.0,7.1,0.35,6
29.0,6.8,8.4,0.4,4
28.0,7.4,6.9,0.15,5
11.88484607,6.0,7.28272691,7.073330675,2
29.0,7.033,6.533,0.135,5
29.8,5.6,7.7,0.14,4
27.5,5.0,8.0,0.45,4
30.1,6.5,7.5,0.1,4
27.3,6.7,6.9,0.2,6
27.275,4.2,6.0,0.16,6
26.0,6.3,7.6,0.37,4
25.7,6.3,7.4,0.88,6
28.0,7.5,8.2,0.89,3
11.2399571,7.0,7.1859935660000005,6.363952815,2
29.0,7.0,7.0,3.696,6
21.0,4.9,7.4,4.4,5
27.0,6.6,6.4,3.13,6
28.0,4.0,6.68,1.686,6
27.5,7.95,6.565,0.08,5
30.0,5.9,7.5,7.7,6
20.8,6.6,7.5,0.0,8
27.0,4.9,7.7,3.156,4
21.0,6.041082349,7.7,3.3123647060000003,7
28.2,5.9,7.8,1.61,4
27.3,7.0,8.0,0.46,4
15.0,6.9,7.8,16.0,7
28.5,7.7,6.9,0.0,5
28.1,6.6,7.1,0.2,6
18.2,7.2,7.0,3.7,8
