TEMP,DO,pH,NITRATE_N_NITRITE_N,ClassLabel
18.02921196,5.0,7.101460597999999,2.984663719,8
21.0,5.6,7.6,3.23,7
20.0,4.9,6.8,4.8,5
19.9,4.7,8.2,1.0,3
27.0,7.0,6.4,1.0,6
25.5,3.487,7.015,0.228,1
10.47567199,6.0,7.047567199,4.524328005,2
23.0,7.0,7.4,1.481,6
28.8,7.1,7.0,0.78,5
27.1,6.8,7.2,0.39,6
22.3,7.5,8.0,0.39,3
27.0,6.8,6.5,0.2,6
26.0,7.0,7.4,0.38,6
21.89416734,6.693000806000001,7.802333065,1.0,7
22.7,5.8,7.2,4.3,6
22.7,5.4,8.1,1.0,4
28.0,6.2,6.6,0.93,6
19.69949996,6.0,7.184974998,2.107762522,8
29.7,5.8,6.9,0.5,6
21.0,5.9,7.7,3.33,7
29.0,7.3,5.9,0.27,1
30.0,6.1,8.1,0.43,4
27.2,5.8,7.3,0.6,6
19.71747423,3.0,7.185873712,2.098326029,1
27.0,7.7,6.8,0.08,5
30.0,6.2,8.0,0.72,4
22.3,6.0,7.2,0.4,6
29.0,6.8,8.0,0.3,4
21.0,6.608379842000001,7.661080105,2.7731098160000003,7
23.3,5.3,7.2,5.9,6
20.425,6.4,6.75,0.193,8
16.0,8.0,7.0,1.6,8
21.4,7.2,7.7,0.8,7
31.1,5.0,7.3,0.0,4
20.6,4.9,7.4,0.0,5
12.0,7.0,7.3,7.2,2
26.714,6.471,7.379,0.309,6
10.41589961,4.0,7.041589961000001,4.584100392,0
27.8,6.9,6.8,0.5,6
18.41573532,6.0,7.120786766,2.781738958,8
14.37768846,7.0,7.262388867999999,2.860030146,7
10.89721729,6.0,7.089721729,4.102782706,2
16.0,6.2,7.63,14.013,7
12.76583851,3.0,7.184896082000001,3.4040295030000003,0
28.0,7.5,7.8,0.51,3
18.21505289,5.0,7.110752645,2.8870972310000003,8
28.2,7.0,6.7,1.28,6
31.0,7.1,7.8,0.08,3
30.2,6.2,8.0,6.9,4
30.0,6.8,7.2,0.08,6
29.6,6.4,6.7,0.2,6
26.0,6.0,7.8,0.3,4
20.3,5.6,6.7,2.0,8
28.0,7.0,8.1,0.4,4
26.2,6.6,7.81,0.263,4
30.0,7.3,6.8,0.12,5
26.5,5.4,7.8,2.4,4
21.0,5.0,7.2,3.05,8
20.1,7.0,7.2,15.4,8
27.0,6.2,7.0,0.93,6
29.0,6.7,7.3,0.35,6
31.0,4.5,6.9,0.6,4
26.0,6.2,7.3,0.55,6
11.80235965,4.0,7.138574983,3.729203619,0
28.0,4.4,8.0,0.0,4
10.3421433,4.0,7.03421433,4.6578566960000005,0
19.4,6.6,7.1,2.8,8
21.0,5.9,7.736142378999999,3.391442044,7
26.3,6.4,7.7,0.77,4
25.9,5.5,7.6,0.9,4
27.1,6.8,7.8,1.418,4
23.0,6.0,7.0,2.264,6
28.4,6.8,8.2,2.0,4
10.26301501,7.0,7.026301501,4.736984991,2
27.7,7.0,7.0,0.2,6
28.0,7.35,7.1,0.15,5
32.0,6.0,7.1,0.4,4
10.47596322,6.0,7.071394483,5.523559538,2
29.0,6.7,7.0,0.1,6
25.7,6.5,6.7,3.0,6
21.92561065,5.484298669,7.738171711000001,1.170732776,7
30.0,4.9,6.8,1.0,6
26.9,5.1,7.8,0.26,4
20.3,4.8,6.6,3.3,5
18.97698425,5.0,7.148849212999999,2.487083267,8
21.0,6.08843249,7.8,2.91156751,7
21.0,6.084188717000001,7.8,2.915811283,7
26.0,6.6,7.2,0.77,6
19.68172725,7.0,7.184086362,2.117093196,8
25.0,7.4,8.0,0.53,3
28.0,7.0,6.0,0.1,6
23.2,4.2,8.4,8.4,4
23.1,6.8,8.1,2.9,4
23.0,7.3,7.5,0.0,5
10.97782396,4.0,7.097782396,4.022176037,0
29.3,6.5,6.5,1.62,6
17.77087828,3.0,7.425522994,1.714828581,1
28.0,5.7,7.6,0.4,4
21.80609469,5.499238163999999,7.606704156,1.027313625,7
22.0,7.8,7.9,0.35,7
20.069,5.35,7.19,0.263,8
18.87063232,7.066961358,7.80550644,0.5237878220000001,7
17.6,7.3,6.9,2.0,8
24.0,6.0,7.1,3.08,6
10.42223859,3.0,7.063335789,5.464462454,0
29.0,6.6,6.9,1.0,6
21.0,7.8,7.1,2.97,8
29.1,7.3,6.7,0.1,5
20.0,7.0,7.0,3.03,8
28.0,7.5,6.7,0.1,5
26.0,7.0,7.3,0.29,6
25.9,8.0,8.0,1.6,3
28.7,4.6,6.7,0.6,6
25.0,6.4,7.6,0.6,4
18.7,4.0,7.1,15.6,5
29.2,7.5,7.4,5.0,5
11.46458579,6.0,7.219687867999999,6.611044366000001,2
10.86186653,6.0,7.086186653,4.138133465,2
25.0,7.5,6.9,0.14,5
26.0,7.0,7.0,0.278,6
27.0,7.0,7.3,0.02,6
27.2,6.8,8.1,1.0,4
28.0,5.7,7.8,0.2,4
20.1,6.0,7.4,0.0,8
10.59010485,5.0,7.059010485,4.409895154,2
27.8,6.1,7.8,0.54,4
21.4,7.2,7.7,0.8,7
21.0,6.7,7.6,2.88,7
18.21058087,3.0,7.110529043,2.889445046,1
23.028,7.0,7.9,1.892,4
28.4,6.5,7.1,0.0,6
24.5,6.0,8.3,1.8,4
27.0,7.3,6.6,0.17,5
10.99647398,3.0,7.099647397999999,4.003526024,0
30.0,6.1,8.4,0.0,4
21.0,5.6,7.3,4.2,8
10.45427799,7.0,7.045427799,4.545722012,2
27.0,6.0,7.6,1.1,4
26.0,7.1,7.0,0.34,5
24.4,6.7,7.5,1.3,6
29.0,4.5,6.6,0.34,6
18.9,7.4,7.1,2.9,8
23.6,7.8,7.8,0.4,3
21.0,6.426949533999999,7.782033644,2.5614411230000003,7
27.4,3.6,7.3,0.59,1
29.7,5.8,6.9,0.5,6
18.70858453,5.0,7.135429226,2.627993124,8
10.05998008,4.0,7.005998008,4.940019919,0
18.71150795,3.0,7.135575397999999,2.626458326,1
23.0,7.0,7.6,2.721,4
19.36574296,5.0,7.168287147999999,2.282984945,8
21.81053559,5.498683051,7.611589153,1.032642712,7
25.0,7.6,6.6,0.15,5
28.4,6.7,7.3,1.8,6
22.0,6.4,7.7,2.2,7
24.0,7.8,7.0,4.3,5
25.2,6.3,6.9,0.0,6
18.4212495,4.0,7.121062475,2.77884401,5
25.9,6.5,6.8,0.24,6
21.2,4.9,6.0,1.0,5
10.48897533,3.0,7.048897533,4.511024674,0
30.0,6.8,7.5,0.1,6
22.0,7.882452763,7.9,0.267547237,7
23.0,6.0,7.0,2.86,6
23.2,6.9,7.2,0.11,6
19.31501738,6.0,7.165750869,2.3096158730000003,8
19.5142952,6.0,7.509341115,1.12642537,7
25.667,4.9,7.943,0.603,4
26.0,6.4,6.2,0.4,6
16.0,6.4,6.9,3.88,8
29.5,6.3,6.9,0.1,6
14.94353014,6.860471099,7.804517589,16.07832369,7
18.40363956,6.0,7.120181978,2.788089229,8
19.0,5.0,7.2,4.857,8
27.0,6.1,7.0,0.56,6
23.3,8.0,8.0,0.0,3
21.0,5.9,7.734058997000001,3.387900294,7
18.99818589,5.0,7.149909294,2.475952409,8
29.0,6.5,7.3,0.59,6
10.17789196,5.0,7.017789196,4.822108037,2
24.0,6.0,6.9,2.207,6
20.0,7.5,7.3,3.3,8
22.693,6.8,6.92,0.1169999999999999,6
27.1,5.4,7.5,1.5,6
19.67147888,3.0,7.183573944,2.122473591,1
19.3,7.1,7.0,2.58,8
27.8,6.7,6.8,1.21,6
21.0,5.9,7.740817777,3.399390222,7
28.0,6.4,7.1,0.19,6
19.327276,7.0,7.166363799999999,2.303180098,8
27.6,6.2,7.7,2.41,4
29.0,7.5,7.0,0.155,5
22.3,7.1,7.4,0.63,5
18.50937566,5.0,7.125468783,2.73257778,8
21.0,5.9,7.725151744,3.372757965,7
10.93437493,7.0,7.093437493,4.065625069,2
27.0,7.2,8.07,0.37,3
27.8,6.7,7.8,0.3,4
10.95790128,4.0,7.095790127999999,4.042098721,0
11.09615425,4.0,7.164423137999999,6.205769677999999,0
28.0,7.3,6.2,0.21,5
17.0,7.0,8.1,0.0,7
28.0,6.5,8.1,0.55,4
20.0,4.5,7.4,3.07,5
27.8,7.0,6.6,0.75,6
22.0,7.881530331,8.227071232,0.692515395,7
25.3,6.9,7.5,0.0,6
27.0,6.7,6.9,0.3,6
27.0,5.9,6.7,0.52,6
24.0,6.9,6.9,0.18,6
20.919,7.038,7.072,1.461,8
10.87568421,7.0,7.087568421,4.124315786,2
21.8,5.5,7.6,1.02,7
32.0,6.0,7.4,3.989,4
18.55009913,6.0,7.127504957,2.711197954,8
22.0,6.4,7.1,8.1,8
29.0,6.3,6.6,0.36,6
18.14657077,3.0,7.107328539,2.923050345,1
29.0,6.2,8.11,0.39,4
28.1,6.9,7.3,1.7,6
11.33652252,7.0,7.200478378,6.470174775,2
18.54394421,3.0,7.127197211,2.7144292880000003,1
26.0,4.7,7.3,16.4,6
24.7,5.5,7.4,6.1,6
27.3,6.9,6.2,1.07,6
27.0,5.1,7.8,0.6,4
29.0,7.0,7.2,5.217,6
19.7,3.0,7.2,18.2,1
26.5,6.3,7.2,1.0,6
27.0,3.0,7.6,1.2,0
11.42864227,4.0,7.21429634,6.571506497000001,0
29.5,5.3,6.8,0.3,6
18.8,7.8,7.0,2.0,8
18.80380426,3.0,7.140190213,2.578002763,1
31.0,7.0,7.3,1.51,4
28.6,6.6,7.6,0.7,4
25.5,4.0,7.5,0.76,6
26.0,7.0,7.2,0.62,6
21.0,7.4,7.0,3.345,8
28.0,8.0,7.0,3.678,5
27.8,7.2,7.7,6.0,3
10.25418324,6.0,7.025418323999999,4.74581676,2
25.0,5.5,7.4,1.1,6
19.405,4.4,8.23,0.08,3
24.0,5.3,7.4,8.1,6
18.3649088,4.0,7.11824544,2.808422878,5
29.0,7.6,7.9,0.13,3
27.0,7.1,8.0,0.35,3
33.0,6.8,7.4,15.3,3
28.0,5.0,6.8,1.0,6
22.7,7.9,7.1,3.55,5
19.2,5.1,7.0,4.7,8
26.0,6.9,6.6,0.3,6
29.8,5.7,7.2,0.2,6
17.7,5.8,6.9,4.9,8
14.78553371,6.749873598,7.817157302999999,16.29746474,7
14.72739675,7.0,7.279201767000001,2.7420035960000004,7
24.0,6.58,6.5,4.0,6
28.0,7.3,7.4,0.3,5
24.0,6.6,8.3,0.5,4
29.6,7.0,6.8,0.49,6
19.38436797,5.0,7.169218399,2.273206815,8
30.1,6.3,7.6,0.1,4
12.36871389,5.0,7.165803552000001,3.538059061,2
23.9,7.5,7.7,0.3,3
28.5,6.6,7.0,0.1,6
19.0,3.0,7.1,11.81,1
28.7,6.8,6.5,0.42,6
24.0,7.0,7.4,2.16,6
26.6,5.9,8.4,0.6,4
23.4,5.1,8.2,2.3,4
24.5,7.5,7.9,0.45,3
24.0,4.4,7.4,6.0,6
23.375,7.9,7.85,9.038,3
21.0,5.1,7.4,14.85,8
24.0,7.7,7.9,7.27,3
11.34625831,3.0,7.116647034,3.883137821,0
18.97431774,7.0,7.48338066,1.308667763,8
23.4,5.5,7.4,0.0,6
21.0,6.330021765,7.730021765,2.425032647,7
19.9870068,4.0,7.19935034,1.956821432,5
18.4,7.6,7.1,3.0,8
32.0,5.4,7.2,0.78,4
25.8,3.5,7.4,13.2,1
28.1,5.4,6.7,0.42,6
20.0,7.3,7.1,2.5,8
23.0,4.6,7.0,1.535,6
26.9,6.8,7.7,0.4,4
18.34595572,5.0,7.117297786,2.818373246,8
18.98850412,4.0,7.149425206,2.481035337,5
19.8,5.0,6.9,3.8,8
29.0,7.4,7.2,0.11,5
20.0,4.8,7.5,4.1,5
27.4,7.4,7.9,0.7,3
10.65536767,4.0,7.098305151,5.720904442,0
21.609699600000003,7.06020027,7.665050067,0.8034949929999999,7
23.3,3.3,8.4,0.0,0
10.38909618,6.0,7.038909618,4.61090382,2
10.528321,3.0,7.0528321,4.471678999,0
14.08185656,6.257299591000001,7.873451475,17.27346495,7
29.5,4.1,6.0,0.0,6
17.2,5.0,7.5,0.0,8
32.6,4.0,6.8,0.8,3
21.16801194,3.0,7.588846727999999,0.568295969,0
28.3,3.2,7.7,0.51,0
31.6,4.9,6.5,1.05,4
29.5,7.03,8.1,3.23,3
22.3,6.1,7.3,2.982,6
20.0,5.0,7.3,2.65,8
23.5,4.9,7.5,5.0,6
32.0,5.557,7.2,0.2,4
20.27340164,5.326598364,7.826598364,6.826598364,7
26.3,7.0,7.1,0.32,6
26.8,7.0,6.9,0.4,6
22.9,7.8,8.1,0.0,3
27.0,6.6,8.0,0.54,4
27.8,7.1,6.9,0.73,5
19.0,6.0,7.6,0.0,7
29.0,7.1,6.8,0.17,5
26.0,4.0,7.4,3.0,6
18.10216913,5.0,7.105108456,2.946361208,8
23.0,3.7,7.5,1.834,1
23.2,7.0,8.2,0.0,4
24.0,6.9,7.6,1.39,4
28.3,7.1,7.8,0.44,3
21.95066863,6.75066863,7.698662741000001,0.903729604,7
30.0,5.4,7.37,0.215,6
18.80297047,4.0,7.140148523,2.578440504,5
29.0,6.2,7.2,0.22,6
24.1,7.8,7.9,0.0,3
31.0,6.3,7.7,1.1,4
18.27110904,6.0,7.113555452000001,2.857667754,8
26.0,6.8,8.1,1.16,4
10.28988393,7.0,7.028988393,4.710116065,2
28.4,7.1,7.5,4.4,5
27.9,6.7,6.4,0.1,6
30.0,4.0,7.0,1.868,6
26.0,6.6,6.2,1.97,6
20.0,6.0,8.1,1.0,7
28.4,6.7,7.3,1.8,6
19.0,5.0,7.4,1.208,8
29.0,7.5,7.2,0.1,5
22.1,6.3,7.5,1.93,6
12.60200407,7.0,7.177019427,3.459323626,2
10.54977177,4.0,7.0549771770000005,4.450228233,0
18.73276065,6.0,7.136638033,2.615300658,8
25.3,5.3,7.7,1.2,4
27.6,6.0,7.8,0.2,4
25.6,5.7,7.62,0.86,4
28.0,6.4,6.7,0.12,6
21.5,5.5,7.4,0.1,8
25.8,7.2,8.0,0.57,3
25.0,7.2,8.1,1.46,3
11.00488252,6.0,7.100234737,3.998352149,2
23.0,4.8,7.3,1.1,6
33.0,7.1,7.6,15.8,3
16.7,6.0,8.0,0.0,7
11.46017239,4.0,7.219025858999999,6.606189632,0
19.0554924,5.0,7.15277462,2.445866488,8
21.129,7.0,8.16,0.3429999999999999,7
27.0,6.8,7.5,0.51,6
25.407,6.8,6.98,0.206,6
30.0,6.1,8.1,0.3,4
23.5,6.1,7.8,14.0,4
18.0,3.9,7.1,16.61,1
30.0,5.225,7.4,0.4,6
25.4,7.2,7.4,0.46,5
29.9,3.7,7.5,25.71,1
23.0,7.0,7.4,0.9,6
25.0,6.8,8.1,0.28,4
18.23856585,3.0,7.111928292999999,2.874752926,1
27.0,7.4,7.0,0.186,5
28.0,7.5,8.1,0.4,3
26.3,3.7,7.7,0.9,0
26.3,3.7,7.9,2.2,0
28.0,7.2,6.5,0.25,5
24.0,7.7,6.6,1.6,5
11.39778272,7.0,7.209667408,6.537560993,2
26.8,7.2,7.9,0.2,3
27.3,7.0,7.7,0.5,4
26.4,7.2,7.4,0.5,5
29.0,6.5,7.1,0.1,6
27.0,3.1,7.2,4.41,1
19.14498031,7.0,7.491585592000001,1.251069144,8
27.4,6.8,7.7,0.3,4
25.4,6.7,6.3,1.5,6
25.0,5.8,8.3,2.6,4
27.8,6.7,7.8,0.3,4
28.0,6.4,8.0,2.129,4
28.75,7.6,6.775,0.173,5
10.40130592,6.0,7.060195889,5.4414365170000005,2
33.0,6.8,8.0,1.5,3
31.6,5.9,6.6,1.0,4
29.0,4.4,8.5,0.0,4
28.0,7.2,7.3,0.25,5
28.0,8.0,8.3,0.73,3
27.0,5.8,6.5,0.13,6
18.0,8.0,7.0,3.8,8
10.55253434,7.0,7.055253434,4.447465656,2
20.8,6.1,8.4,2.3,7
30.0,6.0,7.5,0.2,6
28.8,5.1,6.7,0.63,6
27.9,6.4,6.5,0.34,6
27.8,7.1,7.1,0.1,5
23.9,4.6,8.4,1.0,4
21.92701575,5.484123031,7.739717327999999,1.172418903,7
28.0,6.6,6.9,0.3,6
28.0,6.0,7.1,0.21,6
12.76313797,6.0,7.184766249,3.404940934,2
10.44114149,4.0,7.044114148999999,4.558858508,0
10.92766247,7.0,7.092766247,4.07233753,2
27.0,5.9,6.4,3.53,6
18.0,7.0,7.0,2.43,8
19.01142351,5.0,7.150571175,2.469002658,8
26.0,7.2,6.7,0.28,5
15.0,6.8,7.3,1.35,7
21.90057119,6.700571187,7.798857626,0.998914745,7
24.8,5.2,7.7,1.9,4
11.74916552,6.0,7.262374827,6.9240820670000005,2
25.0,7.0,7.2,2.31,6
25.0,7.102,7.945,0.11,3
17.9,6.9,7.2,2.66,8
24.9,6.8,7.9,0.6,4
10.4111896,5.0,7.061678439,5.452308555,2
19.85376112,3.0,7.192688056000001,2.026775411,1
27.0,6.8,7.0,0.93,6
25.0,6.9,7.4,0.37,6
20.5,5.1,7.6,6.6,7
22.3,4.7,7.4,1.765,6
30.3,5.6,7.7,0.07,4
32.0,6.9,8.2,0.02,4
12.17150125,6.0,7.156322175,3.60461833,2
21.0,6.3,7.7,3.28,7
24.0,7.0,7.5,1.2,6
29.0,5.3,6.8,0.8,6
22.3,5.6,7.4,0.0,6
28.1,4.0,6.4,1.29,6
24.875,6.8,7.08,0.165,6
27.1,6.3,8.1,0.6,4
22.0,6.46463411,7.7,2.45853644,7
22.3,6.0,7.2,0.4,6
29.0,7.0,8.0,1.365,4
29.4,6.6,7.7,1.3,4
22.0,5.5,7.3,0.866,8
27.0,7.4,8.0,0.2,3
28.0,6.7,6.5,0.6,6
10.0,5.0,7.0,5.0,2
21.2,7.3,6.6,2.4,8
23.7,5.7,8.2,2.1,4
27.0,6.0,7.8,0.63,4
12.6,7.0,7.0,0.3,2
11.70115574,6.0,7.255173361000001,6.8712713160000005,2
10.08083025,7.0,7.008083025,4.919169749,2
27.0,3.2,6.8,6.351,1
15.75282875,6.274151374,7.622584862999999,13.51544428,7
27.0,6.204,7.5,0.1,6
18.74375933,3.0,7.137187967000001,2.609526351,1
21.54481346,6.3,7.7,3.508821654,7
28.8,7.6,7.6,0.3,3
27.1,5.4,7.5,1.5,6
29.8,6.7,6.8,0.17,6
27.0,5.0,7.22,0.452,6
26.9,7.9,7.9,0.2,3
29.0,5.1,7.5,0.38,6
27.0,7.9,8.2,0.2,3
28.0,6.9,6.0,0.05,6
21.0,5.7,7.3,2.4,8
26.1,3.6,7.4,2.2,1
10.9422383,5.0,7.141335745,6.03646213,2
29.3,6.4,8.0,2.0,4
27.0,7.5,7.2,0.27,5
27.8,6.9,6.9,0.4,6
18.31441837,6.0,7.115720919,2.834930355,8
27.0,6.7,7.8,0.9,4
27.0,6.2,7.6,0.28,4
21.0,6.2,7.6,2.23,7
20.0,7.4,7.5,1.23,8
25.7,5.7,7.9,2.69,4
19.85222052,7.0,7.192611026,2.027584226,8
22.0,5.67,7.02,1.404,8
23.5,6.9,6.3,0.0,6
27.0,7.7,6.0,0.9,5
23.5,6.5,7.8,0.99,4
26.8,6.9,7.5,0.55,6
29.1,6.9,8.3,0.3,4
25.0,7.3,8.5,1.0,3
21.0,5.3,7.4,3.1,8
26.3,5.6,8.1,0.0,4
28.0,5.2,7.2,0.04,6
11.91055655,6.0,7.286583482,7.101612202,2
18.1,4.4,7.1,1.2,5
18.753,5.0,7.6,2.848,7
29.0,7.4,6.5,0.49,5
16.0,7.2,7.0,2.6,8
22.0,7.813886922000001,7.9,0.3361130779999999,7
28.0,7.1,7.2,0.31,5
28.4,4.5,6.5,0.34,6
25.5,6.9,8.0,0.6,4
28.0,6.9,7.0,0.335,6
22.9,8.0,8.0,0.0,3
25.725,7.9,6.0,0.518,5
30.0,7.1,7.5,0.6,5
22.0,6.6,7.3,0.304,8
28.0,6.4,8.3,0.05,4
22.3,5.6,7.1,0.326,6
19.0,5.6,7.4,0.38,8
28.3,6.7,6.2,0.57,6
10.8534915,7.0,7.08534915,4.146508502,2
21.5708945,6.305073397999999,7.931642201,1.0,7
20.856,7.007,7.6,2.13,7
21.9,5.5,8.0,1.1,7
29.1,6.4,7.1,0.1,6
25.8,7.3,7.1,0.4,5
23.0,3.0,7.7,0.763,0
27.417,7.286,6.586,0.233,5
19.29738405,5.0,7.164869202,2.318873376,8
10.07648211,6.0,7.007648211,4.923517888,2
25.0,6.8,6.7,1.84,6
10.56367454,7.0,7.056367454,4.436325463999999,2
18.34068185,7.0,7.117034092000001,2.82114203,8
28.0,6.4,7.0,0.513,6
24.0,6.5,7.4,0.13,6
26.5,6.055,7.605,0.222,4
29.0,7.4,7.0,0.05,5
18.99150772,5.0,7.484207102,1.302866144,8
30.3,6.0,6.6,0.0,4
28.0,6.1,7.7,1.2,4
25.8,7.0,8.1,1.3,4
19.5257322,6.0,7.17628661,2.198990593,8
26.6,6.7,7.3,0.35,6
21.47136522,7.152423185,7.688105796,0.80118942,7
12.11186462,3.0,7.15345503,3.624745691,0
29.0,6.9,7.2,0.49,6
10.85239462,4.0,7.0852394620000005,4.147605383999999,0
27.1,6.8,7.9,0.8,4
29.0,6.8,6.9,0.1,6
23.0,6.2,6.9,1.181,6
28.7,7.3,6.7,0.1,5
11.81294583,4.0,7.139083933999999,3.725630782,0
26.6,6.5,7.4,0.3,6
30.0,6.0,8.0,0.86,4
28.1,6.3,7.6,0.6,4
23.8,8.0,7.4,0.0,5
27.0,6.0,7.1,0.14,6
27.8,7.5,6.8,0.6,5
30.0,6.1,7.3,18.6,6
17.5,6.0,8.1,0.0,7
18.693483,6.867668371000001,7.838721938,0.6672787729999999,7
19.42313979,3.0,7.17115699,2.2528516080000003,1
15.0,6.9,6.0,2.572,7
21.0,6.4,7.025,2.675,8
10.30742812,5.0,7.030742812000001,4.692571883,2
23.0,5.5,6.0,2.663,6
18.40997683,3.0,7.120498841,2.784762166,1
27.2,6.1,7.3,0.5,6
29.5,5.8,7.3,0.4,6
28.0,4.9,6.7,0.28,6
28.5,7.1,7.5,1.0,5
28.0,5.8,7.9,1.42,4
10.65775848,5.0,7.098663772999999,5.723534333,2
29.6,6.9,7.9,0.4,4
18.8,7.1,7.1,5.6,8
22.0,5.2,7.4,6.18,8
26.8,6.6,7.4,0.53,6
23.9,7.7,7.7,0.3,3
19.0,6.3,8.05,10.89,7
18.21998963,5.0,7.447114886,1.563253501,8
10.62399239,5.0,7.062399238999999,4.37600761,2
30.0,6.0,6.7,3.97,6
24.0,7.0,7.3,1.1,6
26.5,4.0,7.5,1.8,6
27.0,6.8,7.7,0.63,4
25.0,6.7,7.6,1.5,4
27.0,7.1,6.8,0.4,5
22.6,6.0,7.1,0.0,6
22.8,7.9,7.6,0.3,3
24.0,7.7,7.1,0.84,5
25.8,7.2,7.2,0.2,5
29.0,5.0,7.7,0.1,4
22.0,7.6,7.5,1.92,8
19.5,7.2,7.0,2.955,8
21.0,5.3,7.4,3.1,8
26.5,6.7,8.0,0.2,4
32.0,8.0,7.2,0.972,3
20.0,7.1,7.7,0.34,7
27.0,7.3,6.6,0.25,5
29.667,6.5,8.14,1.3969999999999998,4
10.52970581,3.0,7.052970581,4.470294193,0
28.3,6.5,7.1,0.0,6
24.3,5.3,7.4,4.0,6
26.667,6.7,7.267,5.481,6
10.34125024,7.0,7.034125024,4.65874976,2
15.62801279,6.311596163,7.618840383999999,13.26418974,7
21.0,6.4,7.025,2.675,8
13.3,4.9,6.8,1.8,0
30.1,6.4,7.4,1.79,4
27.0,6.5,6.9,0.52,6
23.9,6.2,7.7,0.5,4
18.93778122,6.0,7.146889061,2.507664862,8
29.0,7.3,6.8,0.42,5
10.31790931,4.0,7.031790931000001,4.682090691,0
21.5,4.1,7.5,6.1,5
24.3,6.0,7.4,0.6,6
25.0,6.1,7.15,4.603,6
18.0,6.4,7.0,4.8,8
11.73990898,5.0,7.260986347,6.91389988,2
28.3,6.8,8.0,1.0,4
20.717,5.0,7.92,0.153,7
26.5,7.3,7.7,1.0,3
16.32995516,3.0,7.356247843999999,2.201140132,1
27.0,5.4,7.4,0.06,6
19.66970533,7.0,7.183485267000001,2.123404702,8
19.0,6.3,8.05,10.89,7
21.65136771,7.03242153,7.658105382,0.8041894620000001,7
21.0,5.9,7.8,3.5,7
20.5,6.9,8.0,0.7,7
10.05594663,6.0,7.005594662999999,4.944053369,2
27.0,7.567,7.9,8.3,3
21.4,7.3,8.0,1.0,7
29.0,7.2,6.0,4.114,5
24.0,7.9,7.3,5.02,5
19.64463336,3.0,7.182231667999999,2.1365674880000003,1
21.0,6.9,6.6,1.4,8
30.0,6.2,7.0,17.7,6
27.8,6.5,6.7,0.26,6
10.24658203,6.0,7.024658203,4.753417966000001,2
10.56390886,4.0,7.056390886,4.436091137,0
19.97863235,5.0,7.198931618,1.961218014,8
28.8,6.5,7.5,0.08,6
22.1,8.0,7.8,0.8,3
28.0,8.0,8.2,1.0,3
23.0,3.6,7.2,2.539,1
22.0,6.27,7.89,2.454,7
10.82118693,7.0,7.082118693,4.178813074,2
20.0,6.6,7.15,2.1,8
19.8,5.2,6.7,5.9,8
21.737,6.6,6.77,1.54,8
19.14927066,4.0,7.157463533,2.396632904,5
28.0,7.4,7.27,0.17,5
28.0,6.0,6.9,0.61,6
23.7,7.167000000000001,8.142999999999999,0.295,3
23.0,5.0,6.8,1.331,6
28.0,6.8,6.9,0.2,6
28.7,6.8,7.6,4.22,4
10.27069591,7.0,7.040604387,5.297765506,2
18.58381645,3.0,7.129190822000001,2.693496364,1
19.64027348,6.0,7.182013673999999,2.138856424,8
30.3,6.3,6.7,0.17,4
25.0,4.9,7.4,0.64,6
18.80573067,6.130257855,7.829140399,0.839897995,7
24.0,7.0,7.5,0.06,6
26.0,6.0,7.5,1.594,6
10.48863641,7.0,7.0488636410000005,4.51136359,2
30.0,7.4,6.0,0.964,5
26.2,5.7,7.9,0.4,4
25.1,6.7,7.6,0.2,4
26.0,4.8,7.6,0.1,4
25.0,6.6,7.2,1.01,6
28.0,6.0,7.2,0.38,6
21.25187654,6.0,7.59287868,0.539991667,7
19.98209738,3.0,7.199104869,1.959398876,1
18.3,7.2,7.2,2.6,8
18.569,4.0,6.0,3.169,5
11.19520314,5.0,7.179280471,6.314723451,2
24.8,3.0,8.2,1.8,0
28.0,7.7,6.45,0.163,5
19.4,6.6,7.1,2.8,8
10.78372203,5.0,7.117558305,5.862094234,2
19.92965842,7.0,7.196482921,1.98692933,8
22.6,7.1,6.5,4.56,5
28.1,7.1,7.0,0.66,5
24.4,6.0,7.5,0.8,6
23.7,7.6,7.3,3.7,5
29.0,6.5,6.8,0.04,6
25.6,4.0,6.9,0.0,6
21.0,6.523779829,7.717480114,2.6744098,7
18.46249605,4.0,7.123124802,2.757189576,5
28.4,6.9,7.2,0.13,6
29.0,7.0,7.3,1.547,6
18.3,7.3,7.1,2.4,8
23.0,7.1,7.4,0.9,5
27.1,6.1,7.3,2.02,6
19.0,4.8,7.6,3.6,3
27.2,6.8,8.0,1.0,4
10.33268954,6.0,7.033268954,4.667310458,2
29.0,7.4,8.1,0.5,3
28.0,7.4,7.3,1.2,5
10.19178583,7.0,7.028767875,5.210964417,2
27.3,6.8,6.9,0.24,6
23.5,7.6,7.6,2.66,3
10.37831126,6.0,7.037831126,4.621688744,2
22.0,6.4,7.1,8.1,8
10.51262857,4.0,7.051262857,4.487371434,0
18.32181168,3.0,7.116090584,2.831048869,1
28.0,5.0,6.3,0.12,6
19.50023772,7.0,7.175011886,2.212375195,8
31.25,6.975,6.725,0.22,4
25.45,6.4,7.9,5.9,4
23.8,6.0,8.2,0.0,4
27.25,6.825,7.125,1.525,6
26.9,6.7,7.7,0.8,4
26.0,6.4,7.3,0.24,6
27.6,6.8,7.3,1.6,6
10.23062073,4.0,7.023062072999999,4.769379273999999,0
